project_id,project_name,project_type,sector,state,district,constituency,block,village,latitude,longitude,sanction_amount,released_amount,expenditure_amount,start_date,expected_completion_date,actual_completion_date,reported_progress,observed_progress,observed_progress_status,status,agency,data_status,source_type,data_availability_status,anomaly_label,anomaly_category,created_at,updated_at,fused_risk_score,risk_tier
SYN-PRJ-02966,Construction of Foot Overbridge for School Commuters at Village Kalyanpur,BRIDGE,Bridges & Culverts,Madhya Pradesh,Indore,Indore Parliamentary Constituency,Indore Block-1,Village Kalyanpur,22.857396,78.561372,4005000.0,4005000.0,3753000.0,2021-03-25,2022-06-28,2022-07-04,28.0,,NOT_AVAILABLE,IN_PROGRESS,Public Works Department (PWD),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,1,PAYMENT_PROGRESS_MISMATCH,2026-09-19 15:04:49.686835,2026-09-19 15:04:49.686837,72.0,HIGH
SYN-PRJ-02967,"Construction of 50,000 Litre Overhead R.C.C. Water Storage Tank at Village Adarsh Nagar",WATER_TANK,Drinking Water & Sanitation,Gujarat,Surat,Surat Parliamentary Constituency,Surat Block-3,Village Adarsh Nagar,22.27105,70.914715,170000.0,170000.0,158000.0,2024-11-15,2025-07-26,2025-07-01,100.0,,NOT_AVAILABLE,COMPLETED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.686849,2026-09-19 15:04:49.686851,15.0,LOW
SYN-PRJ-02968,Development of Anganwadi Center and Nutrition Hub at Village Rampur,BUILDING,Education & Community,Rajasthan,Kota,Kota Parliamentary Constituency,Kota Block-4,Village Rampur,27.224613,74.27091,705000.0,705000.0,651000.0,2022-07-30,2023-02-02,2023-02-07,100.0,32.5,OFFICER_VERIFIED,COMPLETED,Zila Parishad Engineering Wing,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,1,REALITY_GAP,2026-09-19 15:04:49.686923,2026-09-19 15:04:49.686925,72.0,HIGH
SYN-PRJ-02969,"Construction of 50,000 Litre Overhead R.C.C. Water Storage Tank at Village Shivnagar",WATER_TANK,Drinking Water & Sanitation,Meghalaya,West Garo Hills,West Garo Hills Parliamentary Constituency,West Garo Hills Block-2,Village Shivnagar,25.614244,91.176528,1035000.0,806000.0,396000.0,2024-06-02,2025-02-11,,56.3,,NOT_AVAILABLE,DELAYED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.686936,2026-09-19 15:04:49.686939,40.0,MEDIUM
SYN-PRJ-02970,Deep Borewell with Submersible Motor and Public Distribution Cistern at Village Adarsh Nagar,WATER_TANK,Drinking Water & Sanitation,Telangana,Warangal,Warangal Parliamentary Constituency,Warangal Block-1,Village Adarsh Nagar,18.261748,79.28708,1620000.0,965000.0,300000.0,2021-01-23,2021-05-28,,35.9,,NOT_AVAILABLE,DELAYED,Public Works Department (PWD),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.686950,2026-09-19 15:04:49.686953,40.0,MEDIUM
SYN-PRJ-02971,Deep Borewell with Submersible Motor and Public Distribution Cistern at Village Mohanpur,WATER_TANK,Drinking Water & Sanitation,Rajasthan,Bikaner,Bikaner Parliamentary Constituency,Bikaner Block-4,Village Mohanpur,26.865295,74.310468,815000.0,815000.0,773000.0,2024-07-08,2025-03-13,2025-03-24,100.0,,NOT_AVAILABLE,COMPLETED,Public Works Department (PWD),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.686964,2026-09-19 15:04:49.686967,15.0,LOW
SYN-PRJ-02972,"Construction of 50,000 Litre Overhead R.C.C. Water Storage Tank at Village Shivnagar",WATER_TANK,Drinking Water & Sanitation,Tamil Nadu,Chennai,Chennai Parliamentary Constituency,Chennai Block-5,Village Shivnagar,11.127233,78.471568,975000.0,640000.0,349000.0,2022-07-15,2023-01-26,,54.9,,NOT_AVAILABLE,DELAYED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.686978,2026-09-19 15:04:49.686980,40.0,MEDIUM
SYN-PRJ-02973,Construction of Additional Classrooms at Govt High School at Village Kalyanpur,BUILDING,Education & Community,Kerala,Kozhikode,Kozhikode Parliamentary Constituency,Kozhikode Block-1,Village Kalyanpur,10.909646,76.371132,3705000.0,3705000.0,3420000.0,2021-03-28,2022-02-08,2022-02-26,100.0,,NOT_AVAILABLE,COMPLETED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.686992,2026-09-19 15:04:49.686995,15.0,LOW
SYN-PRJ-02974,Construction of Community Hall and Center at Village Mohanpur (Phase-1),ROAD,Rural Connectivity & Transport,Arunachal Pradesh,Papum Pare,Papum Pare Parliamentary Constituency,Papum Pare Block-4,Village Mohanpur,28.145865,94.86771,2930000.0,2930000.0,2552000.0,2024-10-13,2025-03-28,2025-05-11,100.0,,NOT_AVAILABLE,COMPLETED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,1,POTENTIAL_SIMILARITY,2026-09-19 15:04:49.687007,2026-09-19 15:04:49.687009,72.0,HIGH
SYN-PRJ-02975,Upgradation of Rural Link Road with Side Drains at Village Rampur,ROAD,Rural Connectivity & Transport,Karnataka,Mysuru,Mysuru Parliamentary Constituency,Mysuru Block-2,Village Rampur,15.117288,75.534529,740000.0,681000.0,439000.0,2023-11-01,2024-10-04,,69.5,,NOT_AVAILABLE,DELAYED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687019,2026-09-19 15:04:49.687022,40.0,MEDIUM
SYN-PRJ-02976,Laying of Interlocking Tile Pavement in Resettlement Colony at Village Kalyanpur,ROAD,Rural Connectivity & Transport,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Parliamentary Constituency,Tiruchirappalli Block-1,Village Kalyanpur,11.143492,78.659946,905000.0,905000.0,836000.0,2021-07-22,2022-03-02,2022-04-04,100.0,,NOT_AVAILABLE,COMPLETED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687033,2026-09-19 15:04:49.687036,15.0,LOW
SYN-PRJ-02977,"Construction of 50,000 Litre Overhead R.C.C. Water Storage Tank at Village Adarsh Nagar",WATER_TANK,Drinking Water & Sanitation,Jharkhand,Dhanbad,Dhanbad Parliamentary Constituency,Dhanbad Block-3,Village Adarsh Nagar,23.524211,85.377051,1830000.0,1830000.0,1244000.0,2022-01-18,2022-05-23,,79.8,,NOT_AVAILABLE,DELAYED,Water Supply & Sanitation Board,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687046,2026-09-19 15:04:49.687049,40.0,MEDIUM
SYN-PRJ-02978,Laying of Interlocking Tile Pavement in Resettlement Colony at Village Kalyanpur,ROAD,Rural Connectivity & Transport,Mizoram,Aizawl,Aizawl Parliamentary Constituency,Aizawl Block-1,Village Kalyanpur,23.228207,93.040577,2380000.0,2380000.0,2041000.0,2023-02-10,2023-07-07,2023-07-13,100.0,,NOT_AVAILABLE,COMPLETED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687060,2026-09-19 15:04:49.687063,15.0,LOW
SYN-PRJ-02979,Development of Anganwadi Center and Nutrition Hub at Village Sundarpur,BUILDING,Education & Community,Sikkim,West Sikkim,West Sikkim Parliamentary Constituency,West Sikkim Block-3,Village Sundarpur,27.518224,88.58451,2575000.0,2575000.0,2448000.0,2024-11-15,2025-11-13,2025-11-11,100.0,,NOT_AVAILABLE,COMPLETED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687074,2026-09-19 15:04:49.687077,15.0,LOW
SYN-PRJ-02980,Major Causeway Reconstruction across Seasonal Stream at Village Kalyanpur,BRIDGE,Bridges & Culverts,Kerala,Thrissur,Thrissur Parliamentary Constituency,Thrissur Block-2,Village Kalyanpur,10.797022,76.517558,3745000.0,3745000.0,2675000.0,2023-12-17,2024-12-04,,83.0,,NOT_AVAILABLE,DELAYED,Panchayati Raj Engineering Division,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687087,2026-09-19 15:04:49.687090,40.0,MEDIUM
SYN-PRJ-02981,Construction of Additional Classrooms at Govt High School at Village Shivnagar,BUILDING,Education & Community,Jharkhand,Ranchi,Ranchi Parliamentary Constituency,Ranchi Block-2,Village Shivnagar,23.512695,85.532536,1130000.0,809000.0,472000.0,2024-09-18,2025-07-17,,58.8,,NOT_AVAILABLE,DELAYED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687100,2026-09-19 15:04:49.687103,40.0,MEDIUM
SYN-PRJ-02982,Construction of Foot Overbridge for School Commuters at Village Kalyanpur,BRIDGE,Bridges & Culverts,Assam,Dibrugarh,Dibrugarh Parliamentary Constituency,Dibrugarh Block-3,Village Kalyanpur,26.204787,92.772539,1125000.0,1125000.0,985000.0,2022-03-23,2023-02-13,2023-02-06,100.0,,NOT_AVAILABLE,COMPLETED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687114,2026-09-19 15:04:49.687116,15.0,LOW
SYN-PRJ-02983,Widening and Strengthening of Approach Road to Primary Health Centre at Village Gandhi Gram,ROAD,Rural Connectivity & Transport,Assam,Jorhat,Jorhat Parliamentary Constituency,Jorhat Block-4,Village Gandhi Gram,26.36477,92.952708,3310000.0,3310000.0,3104000.0,2021-05-16,2022-04-13,2022-05-26,100.0,,NOT_AVAILABLE,COMPLETED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687128,2026-09-19 15:04:49.687131,15.0,LOW
SYN-PRJ-02984,Construction of Community Hall and Center at Village Rampur (Phase-1),BRIDGE,Bridges & Culverts,Gujarat,Surat,Surat Parliamentary Constituency,Surat Block-4,Village Rampur,22.360835,71.339263,1265000.0,1265000.0,1059000.0,2024-07-03,2025-10-31,,84.4,,NOT_AVAILABLE,DELAYED,Zila Parishad Engineering Wing,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,1,POTENTIAL_SIMILARITY,2026-09-19 15:04:49.687142,2026-09-19 15:04:49.687145,72.0,HIGH
SYN-PRJ-02985,Development of Anganwadi Center and Nutrition Hub at Village Mohanpur,BUILDING,Education & Community,Himachal Pradesh,Solan,Solan Parliamentary Constituency,Solan Block-1,Village Mohanpur,31.145355,77.102331,1835000.0,1835000.0,1792000.0,2021-06-02,2022-07-15,2022-06-24,100.0,,NOT_AVAILABLE,COMPLETED,Zila Parishad Engineering Wing,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687155,2026-09-19 15:04:49.687158,15.0,LOW
SYN-PRJ-02986,Widening and Strengthening of Approach Road to Primary Health Centre at Village Mohanpur,ROAD,Rural Connectivity & Transport,Punjab,Jalandhar,Jalandhar Parliamentary Constituency,Jalandhar Block-5,Village Mohanpur,31.264186,75.341291,2340000.0,2340000.0,2271000.0,2023-07-13,2024-01-20,2024-02-15,100.0,,NOT_AVAILABLE,COMPLETED,Public Works Department (PWD),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687168,2026-09-19 15:04:49.687171,15.0,LOW
SYN-PRJ-02987,Laying of Interlocking Tile Pavement in Resettlement Colony at Village Sundarpur,ROAD,Rural Connectivity & Transport,Dadra and Nagar Haveli and Daman and Diu,Daman,Daman Parliamentary Constituency,Daman Block-1,Village Sundarpur,20.263203,72.758452,1155000.0,1060000.0,698000.0,2024-04-06,2024-11-10,,77.1,,NOT_AVAILABLE,DELAYED,Public Works Department (PWD),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687182,2026-09-19 15:04:49.687185,40.0,MEDIUM
SYN-PRJ-02988,Upgradation of Rural Link Road with Side Drains at Village Shivnagar,ROAD,Rural Connectivity & Transport,Puducherry,Puducherry,Puducherry Parliamentary Constituency,Puducherry Block-1,Village Shivnagar,11.995238,79.73167,715000.0,494000.0,226000.0,2023-12-13,2024-11-26,,100.0,32.7,OFFICER_VERIFIED,COMPLETED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,1,REALITY_GAP,2026-09-19 15:04:49.687196,2026-09-19 15:04:49.687199,72.0,HIGH
SYN-PRJ-02989,Widening and Strengthening of Approach Road to Primary Health Centre at Village Adarsh Nagar,ROAD,Rural Connectivity & Transport,Lakshadweep,Kavaratti,Kavaratti Parliamentary Constituency,Kavaratti Block-5,Village Adarsh Nagar,10.765097,72.71647,2635000.0,2635000.0,2625000.0,2021-10-21,2022-02-17,2022-03-21,100.0,27.5,OFFICER_VERIFIED,COMPLETED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,1,REALITY_GAP,2026-09-19 15:04:49.687211,2026-09-19 15:04:49.687213,72.0,HIGH
SYN-PRJ-02990,Installation of Solar Dual-Pump Piped Drinking Water System at Village Sundarpur,WATER_TANK,Drinking Water & Sanitation,Sikkim,North Sikkim,North Sikkim Parliamentary Constituency,North Sikkim Block-3,Village Sundarpur,27.561783,88.570557,335000.0,335000.0,286000.0,2022-09-10,2023-02-26,2023-02-26,100.0,,NOT_AVAILABLE,COMPLETED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687225,2026-09-19 15:04:49.687227,15.0,LOW
SYN-PRJ-02991,Installation of Solar Dual-Pump Piped Drinking Water System at Village Kalyanpur,WATER_TANK,Drinking Water & Sanitation,Arunachal Pradesh,Tirap,Tirap Parliamentary Constituency,Tirap Block-4,Village Kalyanpur,28.098187,94.922591,320000.0,320000.0,305000.0,2022-05-07,2022-08-29,2022-08-07,100.0,,NOT_AVAILABLE,COMPLETED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687238,2026-09-19 15:04:49.687241,15.0,LOW
SYN-PRJ-02992,Construction of Cement Concrete Road with Paver Blocks at Village Shivnagar,ROAD,Rural Connectivity & Transport,Gujarat,Bhavnagar,Bhavnagar Parliamentary Constituency,Bhavnagar Block-3,Village Shivnagar,22.497664,71.23955,2625000.0,2625000.0,2322000.0,2022-03-11,2023-02-14,2023-02-16,100.0,,NOT_AVAILABLE,COMPLETED,Zila Parishad Engineering Wing,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687251,2026-09-19 15:04:49.687253,15.0,LOW
SYN-PRJ-02993,Laying of Interlocking Tile Pavement in Resettlement Colony at Village Rampur,ROAD,Rural Connectivity & Transport,Puducherry,Puducherry,Puducherry Parliamentary Constituency,Puducherry Block-4,Village Rampur,12.132448,79.740002,610000.0,610000.0,600000.0,2023-05-13,2023-08-25,2023-08-12,100.0,,NOT_AVAILABLE,COMPLETED,Zila Parishad Engineering Wing,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687265,2026-09-19 15:04:49.687267,15.0,LOW
SYN-PRJ-02994,Construction of Gram Panchayat Citizen Service Center at Village Sundarpur,BUILDING,Education & Community,Odisha,Ganjam,Ganjam Parliamentary Constituency,Ganjam Block-5,Village Sundarpur,20.856046,85.103411,1025000.0,1006000.0,753000.0,2023-03-27,2023-11-11,,83.7,,NOT_AVAILABLE,DELAYED,Panchayati Raj Engineering Division,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687277,2026-09-19 15:04:49.687280,40.0,MEDIUM
SYN-PRJ-02995,Upgradation of Rural Link Road with Side Drains at Village Sundarpur,ROAD,Rural Connectivity & Transport,Lakshadweep,Kavaratti,Kavaratti Parliamentary Constituency,Kavaratti Block-4,Village Sundarpur,10.618893,72.594422,3325000.0,3325000.0,2838000.0,2023-06-03,2023-10-02,2023-11-14,100.0,,NOT_AVAILABLE,COMPLETED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687290,2026-09-19 15:04:49.687293,15.0,LOW
SYN-PRJ-02996,Erection of Multi-Purpose Community Hall at Village Mohanpur,BUILDING,Education & Community,Manipur,Churachandpur,Churachandpur Parliamentary Constituency,Churachandpur Block-4,Village Mohanpur,24.728232,93.943067,4105000.0,4105000.0,3783000.0,2021-12-06,2023-01-20,2022-12-25,100.0,,NOT_AVAILABLE,COMPLETED,Public Works Department (PWD),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687304,2026-09-19 15:04:49.687307,15.0,LOW
SYN-PRJ-02997,Construction of High-Level Submersible Bridge across Nullah at Village Adarsh Nagar,BRIDGE,Bridges & Culverts,Arunachal Pradesh,Changlang,Changlang Parliamentary Constituency,Changlang Block-3,Village Adarsh Nagar,28.098203,94.790055,3890000.0,3890000.0,3774000.0,2024-06-05,2025-11-18,2025-12-11,100.0,,NOT_AVAILABLE,COMPLETED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687318,2026-09-19 15:04:49.687320,15.0,LOW
SYN-PRJ-02998,Major Causeway Reconstruction across Seasonal Stream at Village Kalyanpur,BRIDGE,Bridges & Culverts,Mizoram,Lunglei,Lunglei Parliamentary Constituency,Lunglei Block-3,Village Kalyanpur,23.268123,92.958176,1685000.0,1685000.0,1498000.0,2023-07-19,2025-05-11,2025-04-15,100.0,,NOT_AVAILABLE,COMPLETED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687331,2026-09-19 15:04:49.687334,15.0,LOW
SYN-PRJ-02999,Major Causeway Reconstruction across Seasonal Stream at Village Adarsh Nagar,BRIDGE,Bridges & Culverts,Telangana,Hyderabad,Hyderabad Parliamentary Constituency,Hyderabad Block-3,Village Adarsh Nagar,18.250718,78.873212,545000.0,545000.0,495000.0,2022-08-12,2024-05-21,2024-04-27,100.0,,NOT_AVAILABLE,COMPLETED,Water Supply & Sanitation Board,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687344,2026-09-19 15:04:49.687347,15.0,LOW
SYN-PRJ-03000,Construction of Cement Concrete Road with Paver Blocks at Village Adarsh Nagar,ROAD,Rural Connectivity & Transport,Puducherry,Karaikal,Karaikal Parliamentary Constituency,Karaikal Block-5,Village Adarsh Nagar,11.997754,79.667866,3130000.0,3130000.0,2676000.0,2022-04-18,2022-08-22,2022-08-02,100.0,,NOT_AVAILABLE,COMPLETED,Public Works Department (PWD),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687357,2026-09-19 15:04:49.687360,15.0,LOW
SYN-PRJ-03001,Installation of Solar Dual-Pump Piped Drinking Water System at Village Adarsh Nagar,WATER_TANK,Drinking Water & Sanitation,Dadra and Nagar Haveli and Daman and Diu,Daman,Daman Parliamentary Constituency,Daman Block-4,Village Adarsh Nagar,20.04721,72.941188,1915000.0,1915000.0,1908000.0,2022-07-25,2022-11-27,2023-01-02,100.0,,NOT_AVAILABLE,COMPLETED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687371,2026-09-19 15:04:49.687373,15.0,LOW
SYN-PRJ-03002,Establishment of Primary Health Sub-Centre Building at Village Rampur,BUILDING,Education & Community,Andhra Pradesh,Visakhapatnam,Visakhapatnam Parliamentary Constituency,Visakhapatnam Block-3,Village Rampur,15.799853,79.674241,1320000.0,1320000.0,1181000.0,2023-01-19,2023-11-25,2024-01-01,100.0,,NOT_AVAILABLE,COMPLETED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687384,2026-09-19 15:04:49.687387,15.0,LOW
SYN-PRJ-03003,Major Causeway Reconstruction across Seasonal Stream at Village Sundarpur,BRIDGE,Bridges & Culverts,Dadra and Nagar Haveli and Daman and Diu,Diu,Diu Parliamentary Constituency,Diu Block-3,Village Sundarpur,20.155202,73.117359,3115000.0,2040000.0,899000.0,2024-02-18,2025-03-08,,49.1,,NOT_AVAILABLE,DELAYED,Public Works Department (PWD),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687398,2026-09-19 15:04:49.687401,40.0,MEDIUM
SYN-PRJ-03004,Construction of Public Library and Reading Room at Village Sundarpur,BUILDING,Education & Community,West Bengal,Kolkata,Kolkata Parliamentary Constituency,Kolkata Block-1,Village Sundarpur,22.948261,87.664725,3390000.0,2473000.0,1470000.0,2022-11-24,2024-03-26,,60.4,,NOT_AVAILABLE,DELAYED,Water Supply & Sanitation Board,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687411,2026-09-19 15:04:49.687414,40.0,MEDIUM
SYN-PRJ-03005,Construction of High-Level Submersible Bridge across Nullah at Village Adarsh Nagar,BRIDGE,Bridges & Culverts,Tripura,South Tripura,South Tripura Parliamentary Constituency,South Tripura Block-2,Village Adarsh Nagar,24.077608,91.887749,1985000.0,1232000.0,494000.0,2024-03-19,2025-05-21,,47.0,,NOT_AVAILABLE,DELAYED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687425,2026-09-19 15:04:49.687427,40.0,MEDIUM
SYN-PRJ-03006,Deep Borewell with Submersible Motor and Public Distribution Cistern at Village Rampur,WATER_TANK,Drinking Water & Sanitation,Chhattisgarh,Bastar,Bastar Parliamentary Constituency,Bastar Block-3,Village Rampur,21.271654,81.919684,1735000.0,1735000.0,1688000.0,2023-10-03,2024-06-24,2024-07-13,100.0,,NOT_AVAILABLE,COMPLETED,Water Supply & Sanitation Board,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687438,2026-09-19 15:04:49.687441,15.0,LOW
SYN-PRJ-03007,Bituminous Road from Main Highway to Scheduled Village at Village Gandhi Gram,ROAD,Rural Connectivity & Transport,Gujarat,Ahmedabad,Ahmedabad Parliamentary Constituency,Ahmedabad Block-2,Village Gandhi Gram,22.282653,71.323702,1810000.0,1195000.0,549000.0,2023-04-18,2024-03-07,,50.4,,NOT_AVAILABLE,DELAYED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687452,2026-09-19 15:04:49.687455,40.0,MEDIUM
SYN-PRJ-03008,Deep Borewell with Submersible Motor and Public Distribution Cistern at Village Kalyanpur,WATER_TANK,Drinking Water & Sanitation,Mizoram,Lunglei,Lunglei Parliamentary Constituency,Lunglei Block-3,Village Kalyanpur,23.22198,92.834243,1085000.0,1085000.0,972000.0,2024-08-25,2025-05-06,2025-04-29,100.0,,NOT_AVAILABLE,COMPLETED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687465,2026-09-19 15:04:49.687468,15.0,LOW
SYN-PRJ-03009,Construction of Additional Classrooms at Govt High School at Village Mohanpur,BUILDING,Education & Community,Dadra and Nagar Haveli and Daman and Diu,Daman,Daman Parliamentary Constituency,Daman Block-2,Village Mohanpur,20.442327,73.04022,790000.0,790000.0,782000.0,2024-08-02,2025-09-13,2025-09-18,100.0,,NOT_AVAILABLE,COMPLETED,Zila Parishad Engineering Wing,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687480,2026-09-19 15:04:49.687483,15.0,LOW
SYN-PRJ-03010,Construction of High-Level Submersible Bridge across Nullah at Village Adarsh Nagar,BRIDGE,Bridges & Culverts,Karnataka,Mangaluru,Mangaluru Parliamentary Constituency,Mangaluru Block-4,Village Adarsh Nagar,15.299619,75.829571,4870000.0,4870000.0,4154000.0,2022-09-20,2024-08-28,2024-10-10,100.0,,NOT_AVAILABLE,COMPLETED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687494,2026-09-19 15:04:49.687496,15.0,LOW
SYN-PRJ-03011,Construction of Foot Overbridge for School Commuters at Village Kalyanpur,BRIDGE,Bridges & Culverts,Andhra Pradesh,Anantapur,Anantapur Parliamentary Constituency,Anantapur Block-3,Village Kalyanpur,15.942834,79.787907,1195000.0,1195000.0,1159000.0,2024-04-16,2025-04-11,2025-05-22,100.0,,NOT_AVAILABLE,COMPLETED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.687507,2026-09-19 15:04:49.687510,15.0,LOW
